orbit_id,targetname,mjd_utc,observatory_code,datetime_str,datetime_jd,H,G,solar_presence,flags,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,V,surfbright,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
00010,1876 Napolitania (1970 BA),57549.999210826056,X05,2016-Jun-10 23:58:51.815,2457550.499210826,15.09,0.15,,m,70.115082653,35.136795829,70.378896563,35.164211008,82.74043,3.782868,292.770379995,-38.715471485,-165.58,-717.53,-30769.42,43446.336,328.248,12.5819794395,999.0,,19.503,,99.59605,,52295.4,*,,,,,,143.71,0.0,,,69.75821,19.212536,2.008469173972,-0.8790173,2.97521408069217,-2.0435765,24.74410099,20.7781409,49.6885774,14.5265,/L,7.2855,81.5,36.5298,158.0815,323.589,276.131,5.3055,Aur,68.18463,73.6470406,12.8367349,,,166.862917,-7.545813,19.2706000078,0.000354,0.007,0.004,0.00696,0.00353,-20.775,7.73e-05,0.008,4.5305,5e-07,0.02,0.06,3e-05,239.5322,7.890053002,7.2881,71.6186,16.0319
00010,1876 Napolitania (1970 BA),57550.0200441594,X05,2016-Jun-11 00:28:51.815,2457550.52004416,15.09,0.15,,m,70.129140352,35.137342912,70.392950631,35.16473433,82.81459,3.801215,291.150521401,-44.730652809,-124.66,-725.75,-30794.44,43443.471,328.227,13.0833483778,999.0,,19.503,,99.59587,,52306.21,*,,,,,,143.68,0.0,,,69.76556,19.210921,2.008458596949,-0.8790817,2.97518934270975,-2.0691751,24.74389525,20.7782528,49.7340931,14.5295,/L,7.287,81.6,36.6695,158.0768,323.564,276.14,5.30368,Aur,68.18463,73.6587869,12.83568,,,166.8701,-7.536782,19.7705222432,0.000354,0.007,0.004,0.00696,0.00353,-20.781,7.73e-05,0.008,4.5315,5e-07,0.02,0.06,3e-05,239.5393,8.390485002,7.2896,71.6282,16.0306
00010,1876 Napolitania (1970 BA),57550.040877492735,X05,2016-Jun-11 00:58:51.815,2457550.540877493,15.09,0.15,,m,70.14321018,35.13789294,70.407017777,35.16525996,82.88201,3.824921,289.871775201,-50.805471725,-81.67,-731.84,-30819.53,43440.603,328.205,13.5847173157,999.0,,19.503,,99.5957,,52317.07,*,,,,,,143.66,0.0,,,69.77291,19.209306,2.008448019151,-0.8791461,2.97516426885433,-2.0993335,24.74368671,20.7783646,49.7759302,14.5325,/L,7.2886,81.8,36.8164,158.0721,323.539,276.149,5.30185,Aur,68.18463,73.6705443,12.8346271,,,166.877286,-7.52774,20.2704421066,0.000354,0.007,0.004,0.00696,0.00353,-20.788,7.73e-05,0.008,4.5325,5e-07,0.02,0.06,3e-05,239.5464,8.890916131,7.2912,71.6378,16.0292
00010,1876 Napolitania (1970 BA),57551.99921082666,X05,2016-Jun-12 23:58:51.815,2457552.499210827,15.09,0.15,,m,71.459087185,35.188272618,71.723522928,35.213695382,82.72363,2.965536,292.685993386,-39.225777011,-161.64,-717.97,-33156.13,43182.464,326.245,12.7133968719,999.0,,19.507,,99.57894,,53372.36,*,,,,,,141.33,0.0,,,70.463467,19.056097,2.007450268359,-0.8851393,2.97236741803146,-2.309668,24.72042602,20.7889185,49.6228398,14.8257,/L,7.4382,103.9,56.1962,157.62,321.213,276.978,5.1241,Aur,68.184578,74.7706858,12.7402558,,,167.543194,-6.67734,19.2637141013,0.000354,0.007,0.004,0.00694,0.00353,-21.381,7.69e-05,0.008,4.6273,5e-07,0.02,0.06,3.1e-05,240.2159,7.931828677,7.441,72.5358,15.9072
00010,1876 Napolitania (1970 BA),57552.02004416,X05,2016-Jun-13 00:28:51.815,2457552.52004416,15.09,0.15,,m,71.473151124,35.188706384,71.737582569,35.214105009,82.79724,2.984341,291.098731085,-45.243834382,-120.49,-726.01,-33181.24,43180.213,326.225,13.2147658002,999.0,,19.507,,99.57874,,53384.51,*,,,,,,141.31,0.0,,,70.47081,19.054452,2.007439617672,-0.8852025,2.97233947613737,-2.3356352,24.72019363,20.7890312,49.6679984,14.829,/L,7.4399,104.1,56.3174,157.6148,321.189,276.987,5.12221,Aur,68.184578,74.7824196,12.7391939,,,167.550312,-6.668278,19.7636345569,0.000354,0.007,0.004,0.00694,0.00353,-21.388,7.69e-05,0.008,4.6283,5e-07,0.02,0.06,3.1e-05,240.223,8.432260296,7.4428,72.5454,15.9059
00010,1876 Napolitania (1970 BA),57552.04087749334,X05,2016-Jun-13 00:58:51.815,2457552.540877494,15.09,0.15,,m,71.48722708,35.189143156,71.751655192,35.214517011,82.86401,3.008476,289.861751194,-51.319901879,-77.12,-731.88,-33206.42,43177.961,326.204,13.7161347285,999.0,,19.507,,99.57854,,53396.71,*,,,,,,141.28,0.0,,,70.478153,19.052807,2.007428966225,-0.8852656,2.97231119416373,-2.3661232,24.71995842,20.7891439,49.7094081,14.8324,/L,7.4417,104.2,56.4417,157.6096,321.165,276.996,5.12033,Aur,68.184577,74.7941645,12.738134,,,167.557434,-6.659205,20.2635526424,0.000354,0.007,0.004,0.00694,0.00353,-21.394,7.69e-05,0.008,4.6293,5e-07,0.02,0.06,3.1e-05,240.2301,8.932691049,7.4445,72.555,15.9046
00010,1876 Napolitania (1970 BA),57553.99921082728,X05,2016-Jun-14 23:58:51.815,2457554.499210827,15.09,0.15,,m,72.803415456,35.22880831,73.068418949,35.252210445,82.69743,2.142257,292.590774282,-39.733555778,-157.8,-718.47,-35552.08,42977.466,324.362,12.8448142595,999.0,,19.511,,99.5595,,54574.4,*,,,,,,139.08,0.0,,,71.1681,18.89682,2.006424359371,-0.8911415,2.96921626644076,-2.5746244,24.69421869,20.7997757,49.5526012,15.1596,/L,7.608,125.5,74.3757,157.1074,318.958,277.825,4.93708,Aur,68.184525,75.8929962,12.6430479,,,168.217418,-5.80617,19.2566785975,0.000354,0.007,0.004,0.00691,0.00353,-21.993,7.66e-05,0.008,4.7265,5e-07,0.02,0.06,3.2e-05,240.9002,7.97358633,7.611,73.4519,15.781
00010,1876 Napolitania (1970 BA),57554.020044160614,X05,2016-Jun-15 00:28:51.815,2457554.520044161,15.09,0.15,,m,72.817482168,35.229127917,73.082481026,35.252505597,82.7705,2.161526,291.035232537,-45.754957482,-116.44,-726.31,-35577.29,42975.831,324.343,13.3461831965,999.0,,19.511,,99.55928,,54587.82,*,,,,,,139.05,0.0,,,71.175437,18.895146,2.006413636462,-0.8912034,2.969185134278,-2.6009631,24.69395977,20.7998892,49.5973954,15.1633,/L,7.6099,125.6,74.4779,157.1016,318.935,277.834,4.93514,Aur,68.184525,75.9047176,12.6419786,,,168.224475,-5.79708,19.7565977786,0.000354,0.007,0.004,0.00691,0.00353,-21.999,7.66e-05,0.008,4.7276,5e-07,0.02,0.06,3.2e-05,240.9074,8.474017795,7.613,73.4614,15.7796
00010,1876 Napolitania (1970 BA),57554.04087749396,X05,2016-Jun-15 00:58:51.815,2457554.540877494,15.09,0.15,,m,72.831560781,35.229450592,73.096555988,35.25280319,82.83662,2.186091,289.839168769,-51.832754488,-72.71,-731.98,-35602.56,42974.196,324.324,13.8475521337,999.0,,19.511,,99.55906,,54601.28,*,,,,,,139.03,0.0,,,71.182773,18.893472,2.006402912807,-0.8912653,2.96915365779245,-2.6317839,24.69369799,20.8000027,49.638371,15.167,/L,7.6119,125.8,74.5791,157.0959,318.912,277.843,4.93319,Aur,68.184524,75.9164501,12.6409115,,,168.231535,-5.787978,20.2565145916,0.000354,0.007,0.004,0.00691,0.00353,-22.006,7.66e-05,0.008,4.7286,5e-07,0.02,0.06,3.2e-05,240.9145,8.974448401,7.6149,73.471,15.7783
00010,1876 Napolitania (1970 BA),57555.999210827904,X05,2016-Jun-16 23:58:51.816,2457556.499210828,15.09,0.15,,m,74.14773962,35.258327176,74.413283245,35.279688722,82.66253,1.313984,292.484258052,-40.239208072,-154.08,-719.02,-37957.55,42831.537,322.602,12.9762331527,999.0,,19.516,,99.53774,,55893.99,*,,,,,,136.94,0.0,,,71.872104,18.734726,2.005391586027,-0.8970228,2.96576174202991,-2.83878,24.66548828,20.8107112,49.478439,15.5261,/L,7.7939,145.9,88.9071,156.5467,316.825,278.672,4.7446,Aur,68.184471,77.0139804,12.545084,,,168.885963,-4.93251,19.2495413213,0.000354,0.007,0.004,0.00689,0.00352,-22.61,7.62e-05,0.008,4.828,5e-07,0.02,0.06,3.2e-05,241.5853,8.015347603,7.7971,74.3668,15.6531
00010,1876 Napolitania (1970 BA),57556.02004416124,X05,2016-Jun-17 00:28:51.816,2457556.520044161,15.09,0.15,,m,74.161805728,35.258531917,74.42734459,35.279868799,82.73507,1.333719,290.959492472,-46.264438194,-112.52,-726.68,-37982.85,42830.52,322.585,13.4776021106,999.0,,19.516,,99.53749,,55908.59,*,,,,,,136.92,0.0,,,71.879434,18.733023,2.005380792351,-0.8970834,2.96572742921387,-2.8654942,24.66520291,20.8108255,49.5228606,15.5302,/L,7.796,146.1,88.988,156.5404,316.804,278.681,4.74261,Aur,68.184471,77.0256895,12.5440071,,,168.892964,-4.923393,19.7494597224,0.000354,0.007,0.004,0.00689,0.00352,-22.616,7.62e-05,0.008,4.8291,5e-07,0.02,0.06,3.2e-05,241.5925,8.515779138,7.7992,74.3764,15.6518
00010,1876 Napolitania (1970 BA),57556.04087749458,X05,2016-Jun-17 00:58:51.816,2457556.540877494,15.09,0.15,,m,74.175883622,35.258739789,74.441418718,35.280051386,82.80055,1.358717,289.803403967,-52.344465303,-68.44,-732.14,-38008.22,42829.503,322.567,13.9789710691,999.0,,19.516,,99.53724,,55923.24,*,,,,,,136.9,0.0,,,71.886764,18.731319,2.005369997945,-0.897144,2.96569276778394,-2.8966517,24.66491464,20.8109398,49.5633949,15.5342,/L,7.7981,146.2,89.0654,156.5342,316.782,278.69,4.7406,Aur,68.18447,77.0374096,12.5429327,,,168.899967,-4.914264,20.249375758,0.000354,0.007,0.004,0.00689,0.00352,-22.623,7.62e-05,0.008,4.8301,5e-07,0.02,0.06,3.2e-05,241.5996,9.016209821,7.8013,74.3859,15.6504
00010,1876 Napolitania (1970 BA),57557.99921082854,X05,2016-Jun-18 23:58:51.816,2457558.499210828,15.09,0.15,,m,75.491740121,35.276766287,75.757806462,35.296078582,82.61954,0.481679,292.365993547,-40.743132255,-150.49,-719.63,-40372.84,42744.758,320.966,13.1076542299,999.0,,19.521,,99.51363,,57323.63,*,,,,,,134.94,0.0,,,72.575473,18.569833,2.004352088707,-0.9027819,2.96200453505134,-3.1025506,24.63424055,20.8217235,49.4008541,15.9232,/L,7.9947,161.2,97.8246,155.941,314.818,279.519,4.54683,Aur,68.184416,78.133645,12.4463398,,,169.549208,-4.05655,19.242349023,0.000354,0.006,0.004,0.00687,0.00352,-23.231,7.58e-05,0.008,4.9313,5e-07,0.02,0.06,3.3e-05,242.2712,8.057133799,7.9981,75.2807,15.5236
00010,1876 Napolitania (1970 BA),57558.02004416187,X05,2016-Jun-19 00:28:51.816,2457558.520044162,15.09,0.15,,m,75.505802332,35.276855589,75.771863777,35.296143134,82.69154,0.501885,290.870988358,-46.772689099,-108.73,-727.11,-40398.24,42744.359,320.949,13.6090232103,999.0,,19.521,,99.51336,,57339.34,*,,,,,,134.92,0.0,,,72.582797,18.568101,2.004341225733,-0.9028413,2.96196704618406,-3.1296457,24.63392876,20.8218387,49.4448949,15.9276,/L,7.997,161.2,97.8691,155.9343,314.798,279.528,4.54477,Aur,68.184416,78.1453419,12.4452551,,,169.556155,-4.047407,19.7422671271,0.000354,0.006,0.004,0.00687,0.00352,-23.238,7.58e-05,0.008,4.9324,5e-07,0.02,0.06,3.3e-05,242.2783,8.557565625,8.0004,75.2902,15.5222
00010,1876 Napolitania (1970 BA),57558.040877495216,X05,2016-Jun-19 00:58:51.816,2457558.540877495,15.09,0.15,,m,75.519876211,35.276948084,75.78593377,35.296210265,82.75638,0.527317,289.753839387,-52.85546511,-64.31,-732.37,-40423.72,42743.96,320.933,14.1103921909,999.0,,19.521,,99.51309,,57355.1,*,,,,,,134.9,0.0,,,72.59012,18.566369,2.004330362043,-0.9029006,2.96192920434535,-3.1611456,24.63361404,20.8219538,49.4849804,15.932,/L,7.9992,161.3,97.9108,155.9277,314.777,279.537,4.54271,Aur,68.184415,78.1570496,12.4441731,,,169.563105,-4.038254,20.2421828681,0.000354,0.006,0.004,0.00687,0.00352,-23.244,7.58e-05,0.008,4.9335,5e-07,0.02,0.06,3.3e-05,242.2855,9.057996606,8.0026,75.2998,15.5209
00010,1876 Napolitania (1970 BA),57559.99921082917,X05,2016-Jun-20 23:58:51.816,2457560.499210829,15.09,0.15,,m,76.835104679,35.284075793,77.10166357,35.301340494,82.56891,-0.35365,292.235537388,-41.245725136,-147.01,-720.3,-42798.3,42717.096,319.451,13.2390769333,999.0,,19.526,,99.48718,,58856.08,*,,,,,,133.06,0.0,,,73.278204,18.402164,2.003306009132,-0.9084178,2.95794477436291,-3.3665059,24.60047655,20.8328114,49.3202537,16.3489,/L,8.2095,155.1,99.4268,155.2935,312.935,280.365,4.34389,Aur,68.184361,79.2519865,12.3467943,,,170.207525,-3.178464,19.2351472489,0.000354,0.006,0.004,0.00684,0.00351,-23.857,7.55e-05,0.008,5.0363,5e-07,0.02,0.06,3.4e-05,242.9577,8.098966029,8.2131,76.1934,15.3925
00010,1876 Napolitania (1970 BA),57560.02004416251,X05,2016-Jun-21 00:28:51.816,2457560.520044162,15.09,0.15,,m,76.849159764,35.284049221,77.115713368,35.301289171,82.64038,-0.33296,290.769201879,-47.280119773,-105.08,-727.6,-42823.8,42717.313,319.435,13.740445923,999.0,,19.526,,99.48689,,58872.82,*,,,,,,133.04,0.0,,,73.28552,18.400403,2.003295078343,-0.9084758,2.95790410717887,-3.3939896,24.60013833,20.8329273,49.3639043,16.3536,/L,8.2119,155.0,99.4061,155.2864,312.916,280.374,4.34179,Aur,68.184361,79.2636711,12.3457017,,,170.214424,-3.169298,19.7350655249,0.000354,0.006,0.004,0.00684,0.00351,-23.864,7.55e-05,0.008,5.0374,5e-07,0.02,0.06,3.4e-05,242.9648,8.599398365,8.2154,76.2029,15.3911
00010,1876 Napolitania (1970 BA),57560.04087749585,X05,2016-Jun-21 00:58:51.816,2457560.540877496,15.09,0.15,,m,76.863226398,35.284025906,77.129775736,35.301240496,82.70458,-0.3071,289.689856368,-53.366180374,-60.34,-732.66,-42849.38,42717.53,319.42,14.2418149124,999.0,,19.526,,99.48659,,58889.61,*,,,,,,133.02,0.0,,,73.292837,18.398641,2.003284146855,-0.9085339,2.95786308257286,-3.4258397,24.59979714,20.8330432,49.4035331,16.3582,/L,8.2143,154.8,99.386,155.2793,312.897,280.383,4.33967,Aur,68.18436,79.2753664,12.3446119,,,170.221325,-3.160122,20.2349814404,0.000354,0.006,0.004,0.00684,0.00351,-23.87,7.54e-05,0.008,5.0385,5e-07,0.02,0.06,3.4e-05,242.972,9.099829863,8.2178,76.2124,15.3897
00010,1876 Napolitania (1970 BA),57561.99921082982,X05,2016-Jun-22 23:58:51.816,2457562.49921083,15.09,0.15,,,78.177525172,35.280219457,78.444512765,35.295441955,82.51076,-1.19094,292.092446425,-41.747381394,-143.66,-721.03,-45234.3,42748.404,318.054,13.3704994782,999.0,,19.532,,99.45839,,60484.4,*,,,,,,131.29,0.0,,,73.980291,18.231737,2.002253490362,-0.9139292,2.95358182690285,-3.6313937,24.56419102,20.8439733,49.2368302,16.8012,/L,8.4372,134.7,92.7939,154.6069,311.173,281.209,4.13595,Aur,68.184306,80.368989,12.2464315,,,170.861287,-2.298415,19.2279803248,0.000354,0.006,0.004,0.00682,0.00351,-24.487,7.51e-05,0.008,5.1426,5e-07,0.02,0.06,3.4e-05,243.6449,8.140865294,8.4409,77.1049,15.2597
00010,1876 Napolitania (1970 BA),57562.02004416315,X05,2016-Jun-23 00:28:51.816,2457562.520044163,15.09,0.15,,m,78.191569917,35.280076721,78.458551428,35.295274454,82.58169,-1.16978,290.653610197,-47.787136458,-101.58,-728.15,-45259.91,42749.235,318.04,13.8718684546,999.0,,19.532,,99.45806,,60502.1,*,,,,,,131.28,0.0,,,73.987601,18.229948,2.002242493255,-0.9139859,2.95353797012601,-3.6592757,24.56382627,20.84409,49.280079,16.8061,/L,8.4397,134.5,92.6777,154.5994,311.156,281.218,4.13379,Aur,68.184305,80.380661,12.2453309,,,170.86814,-2.289228,19.7278992303,0.000354,0.006,0.004,0.00682,0.00351,-24.494,7.51e-05,0.008,5.1437,5e-07,0.02,0.06,3.4e-05,243.6521,8.641298359,8.4434,77.1144,15.2583
00010,1876 Napolitania (1970 BA),57562.040877496496,X05,2016-Jun-23 00:58:51.816,2457562.540877496,15.09,0.15,,m,78.20562609,35.279937305,78.472602549,35.295109668,82.64525,-1.14347,289.610824442,-53.877033151,-56.53,-733.03,-45285.6,42750.067,318.026,14.3732374308,999.0,,19.532,,99.45774,,60519.86,*,,,,,,131.26,0.0,,,73.994911,18.228158,2.002231495465,-0.9140427,2.95349375136093,-3.6914855,24.56345852,20.8442066,49.3192407,16.8111,/L,8.4422,134.3,92.5662,154.5919,311.138,281.227,4.13162,Aur,68.184305,80.3923437,12.2442332,,,170.874995,-2.28003,20.227815779,0.000354,0.006,0.004,0.00682,0.00351,-24.501,7.5e-05,0.008,5.1448,5e-07,0.02,0.06,3.4e-05,243.6592,9.141730594,8.446,77.124,15.2569
00010,1876 Napolitania (1970 BA),57563.99921083046,X05,2016-Jun-24 23:58:51.816,2457564.49921083,15.09,0.15,,,79.518690614,35.265174775,79.786008094,35.278353825,82.44462,-2.02916,291.936271238,-42.248495028,-140.44,-721.82,-47681.21,42838.432,316.772,13.5019199091,999.0,,19.537,,99.42723,,62202.07,*,,,,,,129.65,0.0,,,74.681732,18.058575,2.001194676783,-0.919315,2.94891413191221,-3.8980506,24.52537098,20.8552078,49.1504124,17.2784,/L,8.6769,111.2,78.3766,153.8842,309.53,282.052,3.92312,Aur,68.18425,81.4846333,12.1452408,,,171.510853,-1.416559,19.2208919323,0.000354,0.006,0.004,0.00679,0.0035,-25.121,7.46e-05,0.008,5.25,5e-07,0.02,0.06,3.5e-05,244.3329,8.182852703,8.6808,78.0154,15.1253
00010,1876 Napolitania (1970 BA),57564.0200441638,X05,2016-Jun-25 00:28:51.816,2457564.520044164,15.09,0.15,,,79.532721725,35.264915725,79.800032068,35.278069877,82.51501,-2.00752,290.523678481,-48.294143704,-98.21,-728.77,-47706.93,42839.874,316.759,14.0032888572,999.0,,19.537,,99.42688,,62220.67,*,,,,,,129.63,0.0,,,74.689036,18.056757,2.00118361487,-0.9193705,2.94886706420097,-3.9263407,24.52497953,20.8553252,49.1932444,17.2835,/L,8.6796,110.9,78.1539,153.8763,309.514,282.061,3.92091,Aur,68.184249,81.4962926,12.1441321,,,171.517664,-1.407352,19.7208119237,0.000354,0.006,0.004,0.00679,0.0035,-25.128,7.46e-05,0.008,5.2511,5e-07,0.02,0.06,3.5e-05,244.34,8.683286719,8.6834,78.0249,15.1238
00010,1876 Napolitania (1970 BA),57564.04087749714,X05,2016-Jun-25 00:58:51.816,2457564.540877497,15.09,0.15,,,79.546764138,35.264660059,79.814068388,35.277788714,82.57791,-1.98076,289.516092274,-54.388442893,-52.88,-733.46,-47732.73,42841.316,316.747,14.504657805,999.0,,19.537,,99.42653,,62239.32,*,,,,,,129.62,0.0,,,74.696339,18.054939,2.00117255229,-0.9194259,2.94881962981579,-3.9589202,24.52458503,20.8554426,49.2319253,17.2887,/L,8.6822,110.6,77.9381,153.8684,309.497,282.07,3.91869,Aur,68.184249,81.5079624,12.1430265,,,171.524478,-1.398134,20.2207295622,0.000354,0.006,0.004,0.00679,0.0035,-25.134,7.46e-05,0.008,5.2523,5e-07,0.02,0.06,3.5e-05,244.3472,9.183719912,8.686,78.0344,15.1224
00010,1876 Napolitania (1970 BA),57565.999210831105,X05,2016-Jun-26 23:58:51.816,2457566.499210831,15.09,0.15,,,80.858276938,35.238932126,81.125819269,35.250053144,82.36932,-2.86741,291.766557605,-42.749463574,-137.35,-722.68,-50139.34,42986.828,315.599,13.6333377576,999.0,,19.543,,99.39371,,64002.97,*,,,,,,128.12,0.0,,,75.382526,17.8827,2.000129714118,-0.9245741,2.9439392026409,-4.1672095,24.48399576,20.8665134,49.0603861,17.7786,/L,8.9277,86.4,58.241,153.1277,308.001,282.893,3.70556,Aur,68.184194,82.5989135,12.0432169,,,172.156574,-0.533055,19.2139262165,0.000354,0.006,0.004,0.00676,0.00349,-25.758,7.42e-05,0.008,5.3583,5e-07,0.02,0.06,3.6e-05,245.0216,8.224949806,8.9317,78.9247,14.9892
00010,1876 Napolitania (1970 BA),57566.02004416445,X05,2016-Jun-27 00:28:51.816,2457566.520044164,15.09,0.15,,,80.872290926,35.238556737,81.139825234,35.24965259,82.43913,-2.84528,290.378861475,-48.801548404,-95.0,-729.46,-50165.18,42988.876,315.588,14.134706685,999.0,,19.543,,99.39334,,64022.4,*,,,,,,128.11,0.0,,,75.389822,17.880853,2.000118588924,-0.9246282,2.94388889384467,-4.1959158,24.48357735,20.8666315,49.1027824,17.784,/L,8.9305,86.0,57.939,153.1195,307.986,282.902,3.7033,Aur,68.184193,82.61056,12.0421001,,,172.163347,-0.523829,19.7138477618,0.000354,0.006,0.004,0.00676,0.00349,-25.765,7.42e-05,0.008,5.3595,5e-07,0.02,0.06,3.6e-05,245.0287,8.725385003,8.9344,78.9342,14.9877
00010,1876 Napolitania (1970 BA),57566.040877497784,X05,2016-Jun-27 00:58:51.816,2457566.540877498,15.09,0.15,,,80.886316087,35.238184797,81.153843431,35.24925489,82.50135,-2.81809,289.404989093,-54.900830289,-49.4,-733.96,-50191.09,42990.924,315.576,14.636075612,999.0,,19.543,,99.39296,,64041.88,*,,,,,,128.09,0.0,,,75.397119,17.879007,2.000107463078,-0.9246823,2.94383821359373,-4.2288728,24.48315586,20.8667497,49.1409653,17.7894,/L,8.9332,85.7,57.6425,153.1113,307.97,282.911,3.70103,Aur,68.184193,82.6222171,12.0409867,,,172.170122,-0.514593,20.2137669585,0.000354,0.006,0.004,0.00676,0.00349,-25.772,7.42e-05,0.008,5.3606,5e-07,0.02,0.06,3.6e-05,245.0359,9.225819383,8.9372,78.9437,14.9863
00010,1876 Napolitania (1970 BA),57567.99921083175,X05,2016-Jun-28 23:58:51.816,2457568.499210832,15.09,0.15,,,82.195936334,35.201492772,82.463634875,35.210532697,82.28303,-3.70499,291.5828562,-43.25069749,-134.4,-723.6,-52608.89,43193.14,314.53,13.7647549226,999.0,,19.549,,99.35782,,65881.37,*,,,,,,126.7,0.0,,,76.082669,17.704132,1.999058749438,-0.9297052,2.93865387958791,-4.4392659,24.44003907,20.8778885,48.9657304,18.3004,/L,9.1887,61.0,35.9314,152.34,306.581,283.731,3.4834,Aur,68.184138,83.7118399,11.9403581,,,172.798782,0.351929,19.20712931,0.000354,0.006,0.004,0.00674,0.00349,-26.399,7.38e-05,0.008,5.4673,5e-07,0.02,0.06,3.6e-05,245.7109,8.267179264,9.1928,79.8329,14.8515
00010,1876 Napolitania (1970 BA),57568.02004416509,X05,2016-Jun-29 00:28:51.816,2457568.520044165,15.09,0.15,,,82.209929416,35.20100112,82.4776196,35.210015597,82.35225,-3.68238,290.218614656,-49.309768685,-91.95,-730.21,-52634.84,43195.788,314.519,14.2661238586,999.0,,19.549,,99.35742,,65901.57,*,,,,,,126.69,0.0,,,76.089959,17.702258,1.999047562502,-0.929758,2.93860029482649,-4.4683917,24.43959342,20.8780074,49.0076692,18.306,/L,9.1915,60.6,35.6178,152.3315,306.566,283.74,3.48109,Aur,68.184138,83.7234739,11.9392332,,,172.805521,0.361171,19.7070529058,0.000354,0.006,0.004,0.00674,0.00349,-26.405,7.38e-05,0.008,5.4684,5e-07,0.02,0.06,3.6e-05,245.7181,8.767615885,9.1956,79.8424,14.85
00010,1876 Napolitania (1970 BA),57568.04087749843,X05,2016-Jun-29 00:58:51.816,2457568.540877498,15.09,0.15,,,82.223933533,35.20051298,82.491616442,35.209501422,82.41377,-3.65474,289.276837516,-55.41462556,-46.11,-734.54,-52660.87,43198.437,314.509,14.767492795,999.0,,19.549,,99.35703,,65921.83,*,,,,,,126.67,0.0,,,76.097249,17.700383,1.999036374929,-0.9298108,2.93854633378904,-4.5017295,24.43914463,20.8781262,49.0453339,18.3116,/L,9.1944,60.3,35.306,152.323,306.552,283.749,3.47878,Aur,68.184137,83.7351184,11.9381119,,,172.812261,0.370423,20.2069741589,0.000354,0.006,0.004,0.00674,0.00349,-26.412,7.38e-05,0.008,5.4696,5e-07,0.02,0.06,3.6e-05,245.7253,9.268051699,9.1985,79.8518,14.8485
00010,1876 Napolitania (1970 BA),57569.99921083239,X05,2016-Jun-30 23:58:51.816,2457570.499210832,15.09,0.15,,,83.531289698,35.152865841,83.799129288,35.159809179,82.18362,-4.54147,291.384730495,-43.752631544,-131.59,-724.59,-55089.89,43456.797,313.557,13.8961743317,999.0,,19.555,,99.31957,,67831.89,*,,,,,,125.38,0.0,,,76.782162,17.522895,1.997981931182,-0.9347073,2.93305485839518,-4.7140438,24.39347343,20.8893317,48.8651978,18.8422,/L,9.4591,35.9,16.0489,151.5233,305.264,284.567,3.2568,Aur,68.184082,84.8234113,11.8366622,,,173.437798,1.238202,19.2005508185,0.000354,0.006,0.004,0.00671,0.00348,-27.042,7.34e-05,0.008,5.5768,5e-07,0.02,0.06,3.7e-05,246.401,8.309565713,9.4632,80.7399,14.7121
00010,1876 Napolitania (1970 BA),57570.020044165736,X05,2016-Jul-01 00:28:51.816,2457570.520044166,15.09,0.15,,,83.545257746,35.152258063,83.813089107,35.159175844,82.25222,-4.51838,290.042403481,-49.819244817,-89.06,-731.04,-55115.96,43460.038,313.548,14.3975433024,999.0,,19.555,,99.31915,,67852.81,*,,,,,,125.37,0.0,,,76.789445,17.520993,1.997970684057,-0.9347587,2.93299796494495,-4.7435859,24.39300026,20.8894512,48.9066569,18.848,/L,9.462,35.6,15.8102,151.5146,305.251,284.576,3.25444,Aur,68.184082,84.8350326,11.8355293,,,173.444504,1.247457,19.7004770045,0.000354,0.006,0.004,0.00671,0.00348,-27.048,7.34e-05,0.008,5.5779,5e-07,0.02,0.06,3.7e-05,246.4082,8.810004029,9.4661,80.7494,14.7106
00010,1876 Napolitania (1970 BA),57570.04087749907,X05,2016-Jul-01 00:58:51.816,2457570.540877499,15.09,0.15,,,83.559236689,35.151653861,83.827060914,35.158545507,82.313,-4.49031,289.130964387,-55.930278796,-42.99,-735.19,-55142.11,43463.281,313.538,14.8989122751,999.0,,19.555,,99.31872,,67873.79,*,,,,,,125.36,0.0,,,76.796728,17.519091,1.997959436312,-0.9348101,2.93294069043778,-4.7773011,24.39252392,20.8895708,48.9437832,18.8538,/L,9.4649,35.2,15.5702,151.5058,305.238,284.584,3.25207,Aur,68.184081,84.8466641,11.8344001,,,173.451213,1.256724,20.2004008556,0.000354,0.006,0.004,0.00671,0.00348,-27.055,7.34e-05,0.008,5.5791,5e-07,0.02,0.06,3.7e-05,246.4154,9.310441548,9.4691,80.7588,14.7092
